央视直播,#genre#
动作片-古惑镇激斗少年2,https://hd.ijycnd.com/play/oeEVqBNa/index.m3u8
动作片-魔鬼猎杀,https://hd.ijycnd.com/play/6dBYNkXb/index.m3u8
动作片-苏乞儿,https://hd.ijycnd.com/play/9avplg8d/index.m3u8
动作片-永远的姐妹,https://hd.ijycnd.com/play/Pe9E19De/index.m3u8
动作片-杀手,https://hd.ijycnd.com/play/Le3xQ1Aa/index.m3u8
动作片-深度恐惧,https://hd.ijycnd.com/play/9avpoXnd/index.m3u8
动作片-八武将,https://hd.ijycnd.com/play/9avpgkXd/index.m3u8
动作片-猿猴大战机械猿猴,https://hd.ijycnd.com/play/oeEVO2ma/index.m3u8
动作片-猿猴大战机械猿猴 Ape vs. Mecha Ape,https://hd.ijycnd.com/play/oeEVO2ma/index.m3u8
动作片-沙雕兄弟打丧尸 5,https://hd.ijycnd.com/play/wdLzMJ4a/index.m3u8
动作片-暗夜守护者,https://hd.ijycnd.com/play/9avvXO8a/index.m3u8
动作片-斗破阴阳宅,https://hd.ijycnd.com/play/PdRJ4WVd/index.m3u8
动作片-战士,https://hd.ijycnd.com/play/zbqnPzDd/index.m3u8
动作片-消防犬,https://hd.ijycnd.com/play/Pe9NxkYa/index.m3u8
动作片-面包师,https://hd.ijycnd.com/play/wdLzX4pa/index.m3u8
动作片-好汉饶命,https://hd.ijycnd.com/play/0dNBNqDd/index.m3u8
动作片-功夫双雄,https://hd.ijycnd.com/play/0dNB3Dvd/index.m3u8
动作片-新手初恋,https://hd.ijycnd.com/play/zbqn30yd/index.m3u8
动作片-反击少女,https://hd.ijycnd.com/play/Pe9NKDJa/index.m3u8
动作片-移动迷宫3：死亡解药,https://hd.ijycnd.com/play/Qe1NZ5qa/index.m3u8
动作片-控制泽塔Control Zeta,https://hd.ijycnd.com/play/QbYmLR2b/index.m3u8
动作电影06,#genre#
动作片-龙威小子3,https://hd.ijycnd.com/play/0dNBoRpd/index.m3u8
动作片-弹片,https://hd.ijycnd.com/play/7axx53ra/index.m3u8
动作片-除恶,https://hd.ijycnd.com/play/zbqn8yGd/index.m3u8
动作片-追虎擒龙粤语,https://hd.ijycnd.com/play/oeEpK00d/index.m3u8
动作片-牙狼外传：桃幻之笛,https://hd.ijycnd.com/play/oeEpZmYd/index.m3u8
动作片-萨扬: 干旱之路,https://hd.ijycnd.com/play/7axxlNqa/index.m3u8
动作片-杀入地狱,https://hd.ijycnd.com/play/vbmjq40d/index.m3u8
动作片-战士,https://hd.ijycnd.com/play/mbkLZ2Jd/index.m3u8
动作片-狩猎杀手,https://hd.ijycnd.com/play/6dBmooJb/index.m3u8
动作片-天庭外传 天庭外傳,https://hd.ijycnd.com/play/PdRD4WLa/index.m3u8
动作电影07,#genre#
动作片-WWE：快车道 2023,https://hd.ijycnd.com/play/oeEmNJNe/index.m3u8
动作片-杀戮高峰会,https://hd.ijycnd.com/play/xbokNMzb/index.m3u8
动作片-血偿,https://hd.ijycnd.com/play/NbWXZNWd/index.m3u8
动作片-绝望之路,https://hd.ijycnd.com/play/zbqmGAkb/index.m3u8
动作片-狙击手：环球反应与情报小组,https://hd.ijycnd.com/play/NbWX5gJd/index.m3u8
动作片-谍之屋,https://hd.ijycnd.com/play/xbokMNjb/index.m3u8
动作片-密杀指令,https://hd.ijycnd.com/play/QbYvJ89d/index.m3u8
动作片-芭蕾复仇曲,https://hd.ijycnd.com/play/xbok3Ezb/index.m3u8
动作片-伸冤人3,https://hd.ijycnd.com/play/QbYNOYAd/index.m3u8
动作片-巨齿鲨2：深渊 普通话版,https://hd.ijycnd.com/play/kazyM9ye/index.m3u8
动作片-巨齿鲨2：深渊,https://hd.ijycnd.com/play/zbqmzDpb/index.m3u8
动作片-沙漠往事,https://hd.ijycnd.com/play/oeEmjgve/index.m3u8
动作片-暗夜骑士,https://hd.ijycnd.com/play/QbYNKDKd/index.m3u8
动作片-凹头弹,https://hd.ijycnd.com/play/negN3qYd/index.m3u8
动作片-碟中谍7：致命清算（上）,https://hd.ijycnd.com/play/PdRDNQEa/index.m3u8
动作片-功夫厨神,https://hd.ijycnd.com/play/xe72RmGd/index.m3u8
动作片-黑暗资产,https://hd.ijycnd.com/play/vbmg4Vne/index.m3u8
动作片-冰海陷落,https://hd.ijycnd.com/play/QbYNAWpd/index.m3u8
动作片-侏罗纪狂鲨3,https://hd.ijycnd.com/play/Le3PXy4a/index.m3u8
动作片-绝地追击,https://hd.ijycnd.com/play/QbYNm7Od/index.m3u8
动作片-封神第一部：朝歌风云,https://hd.ijycnd.com/play/9avrkmma/index.m3u8
动作片-少林寺之得宝传奇,https://hd.ijycnd.com/play/PdRNmVdG/index.m3u8
动作片-疾速营救,https://hd.ijycnd.com/play/QbYNqLWd/index.m3u8
动作片-罪恶围城,https://hd.ijycnd.com/play/Pe9PYm3d/index.m3u8
动作片-陈真之困兽犹斗,https://hd.ijycnd.com/play/kazyqMqe/index.m3u8
动作片-我们还是她们,https://hd.ijycnd.com/play/vbmg7zAe/index.m3u8
动作片-保护者,https://hd.ijycnd.com/play/6dBj8Xxd/index.m3u8
动作片-天坑寻龙,https://hd.ijycnd.com/play/xbokyg3b/index.m3u8
动作片-哨兵行动,https://hd.ijycnd.com/play/xbokjPKb/index.m3u8
动作片-蓝甲虫,https://hd.ijycnd.com/play/QdJrNq9d/index.m3u8
动作片-罗布泊幽陵,https://hd.ijycnd.com/play/QbYRoM0d/index.m3u8
动作片-奇迹少女,https://hd.ijycnd.com/play/ZdP8XYzd/index.m3u8
动作片-老板娘3 普通话版,https://hd.ijycnd.com/play/kazoWLZb/index.m3u8
动作片-老板娘3 粤语版,https://hd.ijycnd.com/play/zbq9Ky0b/index.m3u8
动作片-决战丧尸谷,https://hd.ijycnd.com/play/QbYR3Gpd/index.m3u8
动作片-超级士兵,https://hd.ijycnd.com/play/xe7kPrre/index.m3u8
动作片-蜘蛛侠：逝去之莲,https://hd.ijycnd.com/play/zbq9N87b/index.m3u8
动作片-少林寺,https://hd.ijycnd.com/play/neg2V6dw/index.m3u8
动作片-生死自由,https://hd.ijycnd.com/play/mbkP1zrd/index.m3u8
动作片-领袖水准,https://hd.ijycnd.com/play/kazoJKqb/index.m3u8
动作片-集体追杀,https://hd.ijycnd.com/play/mbkPx55d/index.m3u8
动作片-谍之心,https://hd.ijycnd.com/play/wdLRp9wa/index.m3u8
动作片-金牌保镖,https://hd.ijycnd.com/play/7axmWDPb/index.m3u8
动作片-这座岛,https://hd.ijycnd.com/play/ZdP8qj2d/index.m3u8
动作片-逃离夺命岛,https://hd.ijycnd.com/play/Le3GXp9e/index.m3u8
动作片-大师,https://hd.ijycnd.com/play/9avkrorb/index.m3u8
动作片-反恐十一月,https://hd.ijycnd.com/play/zbq9X63b/index.m3u8
动作片-无间之战粤语,https://hd.ijycnd.com/play/xboPKPXd/index.m3u8
动作电影08,#genre#
动作片-无间之战,https://hd.ijycnd.com/play/7axm5mBb/index.m3u8
动作片-捐躯,https://hd.ijycnd.com/play/xboPKXkd/index.m3u8
动作片-画心之双生劫,https://hd.ijycnd.com/play/negPyG3a/index.m3u8
动作片-夺魂密令,https://hd.ijycnd.com/play/mbkPj2Jd/index.m3u8
动作片-弑君者,https://hd.ijycnd.com/play/zbq9pQyb/index.m3u8
动作片-活死人军团,https://hd.ijycnd.com/play/wdLR5Vva/index.m3u8
动作片-三个火枪手：达达尼昂,https://hd.ijycnd.com/play/kazon0mb/index.m3u8
动作片-断卡风暴,https://hd.ijycnd.com/play/ZdP8jyzd/index.m3u8
动作片-恐惧暗夜,https://hd.ijycnd.com/play/oeEB8zga/index.m3u8
动作片-致命洪灾,https://hd.ijycnd.com/play/7e5gQ5Xb/index.m3u8
动作片-绝望海峡,https://hd.ijycnd.com/play/mbkPRPNd/index.m3u8
动作片-生不如死,https://hd.ijycnd.com/play/zbq9x90b/index.m3u8
动作片-见怪粤语版,https://hd.ijycnd.com/play/Le3GRD4e/index.m3u8
动作片-见怪,https://hd.ijycnd.com/play/negPYW9a/index.m3u8
动作片-新龙门客栈,https://hd.ijycnd.com/play/0dN2QV6d/index.m3u8
动作片-奇门飞甲,https://hd.ijycnd.com/play/NbWlkNEd/index.m3u8
动作片-他们克隆了蒂龙,https://hd.ijycnd.com/play/zbqrPq0d/index.m3u8
动作片-生化危机：死亡岛,https://hd.ijycnd.com/play/zbqrPqpd/index.m3u8
动作片-遮天：禁区,https://hd.ijycnd.com/play/wdL2XY4a/index.m3u8
动作片-零号追杀,https://hd.ijycnd.com/play/NbWlg6xd/index.m3u8
动作片-仁慈医院,https://hd.ijycnd.com/play/vbmnKMrd/index.m3u8
动作片-以暴制暴,https://hd.ijycnd.com/play/xe7wgO8e/index.m3u8
动作片-猎杀俱乐部,https://hd.ijycnd.com/play/7e5r28Ba/index.m3u8
动作片-丧尸潮,https://hd.ijycnd.com/play/Qe1nKJqa/index.m3u8
动作片-武神赵子龙,https://hd.ijycnd.com/play/xbo0xnjd/index.m3u8
动作片-解放黑奴,https://hd.ijycnd.com/play/Qe1nRDGa/index.m3u8
动作片-野兽之中,https://hd.ijycnd.com/play/xe7wG4Oe/index.m3u8
动作片-极寒之地,https://hd.ijycnd.com/play/ZdP9w4We/index.m3u8
动作片-龙与地下城：侠盗荣耀,https://hd.ijycnd.com/play/0dN2mp8d/index.m3u8
动作片-夺宝奇兵5：命运转盘,https://hd.ijycnd.com/play/QdJ2KJyd/index.m3u8
动作片-冰雪狙击2,https://hd.ijycnd.com/play/kazEx9qe/index.m3u8
动作片-热血街区电影版：极恶王 续篇,https://hd.ijycnd.com/play/ZdP9j1Ae/index.m3u8
动作片-枪神再起,https://hd.ijycnd.com/play/mbklRBXd/index.m3u8
动作片-女英雄们,https://hd.ijycnd.com/play/kazNJW8a/index.m3u8
动作片-目中无人,https://hd.ijycnd.com/play/0dNn69vd/index.m3u8
动作片-少侠快跑,https://hd.ijycnd.com/play/oeE7mgkb/index.m3u8
动作片-时空对战,https://hd.ijycnd.com/play/Le30prra/index.m3u8
动作片-明日战记,https://hd.ijycnd.com/play/kazNX07a/index.m3u8
动作片-约堡黄金大劫案,https://hd.ijycnd.com/play/0dNnxqLd/index.m3u8
动作片-河神·诡水怪谈,https://hd.ijycnd.com/play/Qe1q5jje/index.m3u8
动作片-我不好惹2：贝琪之怒,https://hd.ijycnd.com/play/mbkKYPJb/index.m3u8
动作片-一人军团,https://hd.ijycnd.com/play/mbkKA7Yb/index.m3u8
动作片-特种兵王之原子核爆,https://hd.ijycnd.com/play/Qe1qyzRe/index.m3u8
动作片-疾速追杀,https://hd.ijycnd.com/play/QdJAoWJb/index.m3u8
动作片-坎大哈陷落,https://hd.ijycnd.com/play/mbkKLZvb/index.m3u8
动作片-黑色五叶草,https://hd.ijycnd.com/play/QdJAxD9b/index.m3u8
动作片-惊天营救2,https://hd.ijycnd.com/play/Pe9BPKZa/index.m3u8
动作片-犯罪现场的另一个他,https://hd.ijycnd.com/play/QdJAjrDb/index.m3u8
动作片-反杀,https://hd.ijycnd.com/play/negKVN9e/index.m3u8
动作电影09,#genre#
动作片-龙珠超：超级人造人,https://hd.ijycnd.com/play/0dNjYO2d/index.m3u8
动作片-97分钟,https://hd.ijycnd.com/play/9avwOYmb/index.m3u8
动作片-狄仁杰之雷火玄龙,https://hd.ijycnd.com/play/oeEyJwme/index.m3u8
动作片-昆仑境,https://hd.ijycnd.com/play/mbkgYNYb/index.m3u8
动作片-最后的交易,https://hd.ijycnd.com/play/9avw6A5b/index.m3u8
动作片-狙击兵 2 通古斯,https://hd.ijycnd.com/play/Le33J5re/index.m3u8
动作片-刑警本色,https://hd.ijycnd.com/play/negy8zkb/index.m3u8
动作片-横行不霸道,https://hd.ijycnd.com/play/xbom8LYe/index.m3u8
动作片-横行霸道,https://hd.ijycnd.com/play/negy8grb/index.m3u8
动作片-刑警本色,https://hd.ijycnd.com/play/7e5MV5Ye/index.m3u8
动作片-围攻,https://hd.ijycnd.com/play/xbom8jLe/index.m3u8
动作片-约翰尼与克莱德,https://hd.ijycnd.com/play/kazAxL7e/index.m3u8
动作片-莫哈维钻石,https://hd.ijycnd.com/play/mbkgZAxb/index.m3u8
动作片-狙击兵,https://hd.ijycnd.com/play/kazAKZ8e/index.m3u8
动作片-短柄斧3,https://hd.ijycnd.com/play/QdJ1Z0vb/index.m3u8
动作片-龙马精神,https://hd.ijycnd.com/play/oeEyljKe/index.m3u8
动作片-西行客栈,https://hd.ijycnd.com/play/negDlpra/index.m3u8
动作片-逆时救援,https://hd.ijycnd.com/play/QdJK3Vle/index.m3u8
动作片-霸主,https://hd.ijycnd.com/play/Le3r5oRd/index.m3u8
动作片-催眠,https://hd.ijycnd.com/play/zbqp1wRa/index.m3u8
动作片-武风,https://hd.ijycnd.com/play/zbqp1kya/index.m3u8
动作片-极限特攻2,https://hd.ijycnd.com/play/xbon1kka/index.m3u8
动作片-极限特攻1,https://hd.ijycnd.com/play/negD0NDa/index.m3u8
动作片-不良辣妹,https://hd.ijycnd.com/play/7axzA8rd/index.m3u8
动作片-夺命街头,https://hd.ijycnd.com/play/xbono8ja/index.m3u8
动作片-五鼠闹东京,https://hd.ijycnd.com/play/7axz029d/index.m3u8
动作片-白龙马之逆天之龙,https://hd.ijycnd.com/play/oeEXg0vd/index.m3u8
动作片-狐墓迷影,https://hd.ijycnd.com/play/wdL1RGDe/index.m3u8
动作片-老九门之青山海棠,https://hd.ijycnd.com/play/Qe1pDDVd/index.m3u8
动作片-龙岭虫谷,https://hd.ijycnd.com/play/xe7ykkyb/index.m3u8
动作片-我是女特警,https://hd.ijycnd.com/play/ZdPKAm4b/index.m3u8
动作片-封神外传之雷震子,https://hd.ijycnd.com/play/kaz4ED7d/index.m3u8
动作片-大明奇将之荆楚剑义,https://hd.ijycnd.com/play/9avxx4Ld/index.m3u8
动作片-魔道象人,https://hd.ijycnd.com/play/vbm004Ea/index.m3u8
动作片-激战运钞车,https://hd.ijycnd.com/play/negDYmZa/index.m3u8
动作片-黑莲花公主,https://hd.ijycnd.com/play/kazl0n8d/index.m3u8
动作片-疾速追杀4,https://hd.ijycnd.com/play/QbYXzAYa/index.m3u8
动作片-殖民地士兵,https://hd.ijycnd.com/play/NbWBY6xa/index.m3u8
动作片-狄仁杰之借尸还魂,https://hd.ijycnd.com/play/vbmXrg9a/index.m3u8
动作片-大杀特杀,https://hd.ijycnd.com/play/NbWBD2Xa/index.m3u8
动作片-松江教父,https://hd.ijycnd.com/play/NbWBDWga/index.m3u8
动作片-西游之问道,https://hd.ijycnd.com/play/0dN1rRLb/index.m3u8
动作片-纠正措施,https://hd.ijycnd.com/play/Pe9XmoJd/index.m3u8
动作片-神战：权力之眼,https://hd.ijycnd.com/play/7axjmAld/index.m3u8
动作片-东北狙王决战虎牙山,https://hd.ijycnd.com/play/mbkMPMXe/index.m3u8
动作片-环线,https://hd.ijycnd.com/play/9avJkLra/index.m3u8
动作片-致命射杀,https://hd.ijycnd.com/play/wdLB1yAa/index.m3u8
动作片-破军X档案致命异变,https://hd.ijycnd.com/play/6dBEXPXb/index.m3u8
动作片-护卫者2,https://hd.ijycnd.com/play/9avJxQXa/index.m3u8
动作电影10,#genre#
动作片-永生战士,https://hd.ijycnd.com/play/xe7JJLAd/index.m3u8
动作片-超能水怪,https://hd.ijycnd.com/play/zbq8YWGa/index.m3u8
动作片-母亲本色,https://hd.ijycnd.com/play/oeEW3N4b/index.m3u8
动作片-天道王,https://hd.ijycnd.com/play/7axLKKJa/index.m3u8
动作片-四海,https://hd.ijycnd.com/play/ZdPW37Wb/index.m3u8
动作片-百慕大星际流浪者,https://hd.ijycnd.com/play/9avL0GLd/index.m3u8
动作片-骑警,https://hd.ijycnd.com/play/ZdPW89Wb/index.m3u8
动作片-绝色狂花之龙迹神宫,https://hd.ijycnd.com/play/9avL7pnd/index.m3u8
动作片-盟约,https://hd.ijycnd.com/play/negMX3Gb/index.m3u8
动作片-云海玉弓缘,https://hd.ijycnd.com/play/9avLqAMd/index.m3u8
动作片-侠盗之簪花乱,https://hd.ijycnd.com/play/xbo8MX3d/index.m3u8
动作片-赤警威龙,https://hd.ijycnd.com/play/0dNXV9Na/index.m3u8
动作片-诸神之战,https://hd.ijycnd.com/play/Pe9GvV3b/index.m3u8
动作片-亮剑之血债血偿,https://hd.ijycnd.com/play/xbo8WxKd/index.m3u8
动作片-狄仁杰之运河惊龙,https://hd.ijycnd.com/play/neg8Wm6a/index.m3u8
动作片-守城,https://hd.ijycnd.com/play/ZdPgq4nb/index.m3u8
动作片-刺客俱乐部,https://hd.ijycnd.com/play/kazQgZ8e/index.m3u8
动作片-斩虎屠龙,https://hd.ijycnd.com/play/Qe1Ek8Re/index.m3u8
动作片-奇门遁术2,https://hd.ijycnd.com/play/Pe9GL7Bb/index.m3u8
动作片-千面特务 AKA,https://hd.ijycnd.com/play/0dNX0D6a/index.m3u8
动作片-恐龙战队：战士永恒,https://hd.ijycnd.com/play/mbkDyLJd/index.m3u8
动作片-牛魔王之魔王再临,https://hd.ijycnd.com/play/9avDN7Md/index.m3u8
动作片-黄河异闻录,https://hd.ijycnd.com/play/vbmGAVEe/index.m3u8
动作片-雨金石战记,https://hd.ijycnd.com/play/Pe9Ol78b/index.m3u8
动作片-骨头镇奇谭,https://hd.ijycnd.com/play/Le3O4v4e/index.m3u8
动作片-怒火扫毒,https://hd.ijycnd.com/play/kaz9RA5e/index.m3u8
动作片-破茧之王者归来,https://hd.ijycnd.com/play/PdRwRK0e/index.m3u8
动作片-大幻兽,https://hd.ijycnd.com/play/NbWmZPQe/index.m3u8
动作片-危险卧底（英语版）,https://hd.ijycnd.com/play/Qe1Qy4Ve/index.m3u8
动作片-辣警狂花2,https://hd.ijycnd.com/play/9aAApY3a/index.m3u8
动作片-辣警狂花3,https://hd.ijycnd.com/play/nelD19ge/index.m3u8
动作片-幽灵狙击手,https://hd.ijycnd.com/play/pen81o5b/index.m3u8
动作片-桥（国语版）,https://hd.ijycnd.com/play/mep7AoQd/index.m3u8
动作片-贼巢,https://hd.ijycnd.com/play/DdwZLRXb/index.m3u8
动作片-阳神之太上忘情,https://hd.ijycnd.com/play/qaQvEwGb/index.m3u8
动作片-杀死福顺,https://hd.ijycnd.com/play/DdwZ4vJb/index.m3u8
动作片-极盗车神,https://hd.ijycnd.com/play/DdwZzDMb/index.m3u8
动作片-阿凡达：水之道,https://hd.ijycnd.com/play/BeXnvYkb/index.m3u8
动作片-怒斩狂飙,https://hd.ijycnd.com/play/DdwZNRzb/index.m3u8
动作片-被迫杀人,https://hd.ijycnd.com/play/RdGgNx7d/index.m3u8
动作片-二凤前传,https://hd.ijycnd.com/play/RdGgrq8d/index.m3u8
动作片-伏击,https://hd.ijycnd.com/play/rb2OADPd/index.m3u8
动作片-极速酷客,https://hd.ijycnd.com/play/1aMoKK3d/index.m3u8
动作片-末日戒备（粤语版）,https://hd.ijycnd.com/play/1aMoKBAd/index.m3u8
动作片-摩天营救（粤语版）,https://hd.ijycnd.com/play/9aAAXOOa/index.m3u8
动作片-明日边缘（粤语版）,https://hd.ijycnd.com/play/DdwZygRb/index.m3u8
动作片-釜山行（粤语版）,https://hd.ijycnd.com/play/DdwZgLMb/index.m3u8
动作片-刚果惊魂（粤语版）,https://hd.ijycnd.com/play/1aMoBG5d/index.m3u8
动作片-攻壳机动队（粤语版）,https://hd.ijycnd.com/play/Xe0O3KKd/index.m3u8
动作电影11,#genre#
动作片-捍卫机密（粤语版）,https://hd.ijycnd.com/play/1aMoBr5d/index.m3u8
动作片-航班蛇患（粤语版）,https://hd.ijycnd.com/play/qaQvLyLb/index.m3u8
动作片-黑鹰坠落（粤语版）,https://hd.ijycnd.com/play/rb2OJ0Nd/index.m3u8
动作片-黑雨（粤语版）,https://hd.ijycnd.com/play/9b62VElb/index.m3u8
动作片-混沌行走（粤语版）,https://hd.ijycnd.com/play/RdGgKj7d/index.m3u8
动作片-记忆裂痕（粤语版）,https://hd.ijycnd.com/play/9b62V5nb/index.m3u8
动作片-僵尸世界大战（粤语版）,https://hd.ijycnd.com/play/Xe0O36vd/index.m3u8
动作片-金蝉脱壳2：冥府（粤语版）,https://hd.ijycnd.com/play/DdwZgWRb/index.m3u8
动作片-惊涛大冒险（粤语版）,https://hd.ijycnd.com/play/RdGgK47d/index.m3u8
动作片-警醒（粤语版）,https://hd.ijycnd.com/play/BeXnV4Wb/index.m3u8
动作片-狙击职业杀手（粤语版）,https://hd.ijycnd.com/play/Xe0O3Qvd/index.m3u8
动作片-巨齿鲨（粤语版）,https://hd.ijycnd.com/play/nelD6r5e/index.m3u8
动作片-狂暴巨兽（粤语版）,https://hd.ijycnd.com/play/1aMoB33d/index.m3u8
动作片-狂野之河（粤语版）,https://hd.ijycnd.com/play/qaQvL9Yb/index.m3u8
动作片-猎神：冬日之战（粤语版）,https://hd.ijycnd.com/play/nelD6q6e/index.m3u8
动作片-领袖水准（粤语版）,https://hd.ijycnd.com/play/mep7Vx6d/index.m3u8
动作片-洛杉矶之战（粤语版）,https://hd.ijycnd.com/play/RdGgKp0d/index.m3u8
动作片-独立日（粤语版）,https://hd.ijycnd.com/play/9aAAOk3a/index.m3u8
动作片-第五元素（粤语版）,https://hd.ijycnd.com/play/mep7V5pd/index.m3u8
动作片-超人（粤语版）,https://hd.ijycnd.com/play/nelD6oge/index.m3u8
动作片-超级战舰（粤语版）,https://hd.ijycnd.com/play/mep7VvVd/index.m3u8
动作片-白雪公主与猎人（粤语版）,https://hd.ijycnd.com/play/mep7VpVd/index.m3u8
动作片-阿凡达（粤语版）,https://hd.ijycnd.com/play/BeXnVGgb/index.m3u8
动作片-黑客帝国：矩阵重启,https://hd.ijycnd.com/play/rb2ODzMd/index.m3u8
动作片-除恶：飞车党,https://hd.ijycnd.com/play/xe7OYy1e/index.m3u8
动作片-夺命狂花,https://hd.ijycnd.com/play/9aAAWDBa/index.m3u8
动作片-诛烬枭亡,https://hd.ijycnd.com/play/9avDR2Vd/index.m3u8
动作片-致命武器1987,https://hd.ijycnd.com/play/0dNErWKb/index.m3u8
动作片-致命武器,https://hd.ijycnd.com/play/RdGggVrd/index.m3u8
动作片-列车大爆破,https://hd.ijycnd.com/play/YerXXg4b/index.m3u8
动作片-墨卡托迷踪,https://hd.ijycnd.com/play/0dNp5wDa/index.m3u8
动作片-萨扬,https://hd.ijycnd.com/play/pen8NmDb/index.m3u8
动作片-皇牌空战,https://hd.ijycnd.com/play/5eVl029b/index.m3u8
动作片-请叫我英雄,https://hd.ijycnd.com/play/pen8GGDb/index.m3u8
动作片-喋血边境,https://hd.ijycnd.com/play/kaz9Brqe/index.m3u8
动作片-封锁,https://hd.ijycnd.com/play/xe7OnVQe/index.m3u8
动作片-德凯奥特曼最终章 向着旅途的彼岸……,https://hd.ijycnd.com/play/neg6kBYd/index.m3u8
动作片-附身厄运,https://hd.ijycnd.com/play/0dNpY22a/index.m3u8
动作片-猎黑行动,https://hd.ijycnd.com/play/YerXmkKb/index.m3u8
动作片-血染雪山堡,https://hd.ijycnd.com/play/9avDQw5d/index.m3u8
动作片-风语者,https://hd.ijycnd.com/play/0dNpOKva/index.m3u8
动作片-盗贼,https://hd.ijycnd.com/play/rb2OxZWd/index.m3u8
动作片-老方法,https://hd.ijycnd.com/play/vbmGOPpe/index.m3u8
动作片-恋爱暴击,https://hd.ijycnd.com/play/pen8Z97b/index.m3u8
动作片-黑暗塔,https://hd.ijycnd.com/play/lejLRRRb/index.m3u8
动作片-执法先锋,https://hd.ijycnd.com/play/9av9XOLe/index.m3u8
动作片-武僧,https://hd.ijycnd.com/play/5eV08YBb/index.m3u8
动作片-武当二十八奇,https://hd.ijycnd.com/play/0dN5ZNmb/index.m3u8
动作片-杀出香港,https://hd.ijycnd.com/play/rb21njPa/index.m3u8
动作电影12,#genre#
动作片-火凤凰,https://hd.ijycnd.com/play/RdGQP1Qa/index.m3u8
动作片-Angel of Fury,https://hd.ijycnd.com/play/penNMv4e/index.m3u8
动作片-新包青天之冰魄,https://hd.ijycnd.com/play/penNBBWe/index.m3u8
